timestamp,open,high,low,close,volume
2025-12-12 10:00:00,3251.6,3255.99,3240.55,3244.35,3508.108532
2025-12-12 11:00:00,3244.35,3246.2,3227.11,3242.85,2786.407518
2025-12-12 12:00:00,3242.85,3249.77,3234.0,3247.8,2671.352383
2025-12-12 13:00:00,3247.81,3251.49,3238.45,3242.7,2055.254485
2025-12-12 14:00:00,3242.7,3248.17,3216.21,3231.61,5907.177611
2025-12-12 15:00:00,3231.6,3232.05,3057.23,3071.22,51281.042882
2025-12-12 16:00:00,3071.24,3088.87,3037.58,3069.65,28489.378986
2025-12-12 17:00:00,3069.58,3099.84,3061.96,3066.5,14886.125015
2025-12-12 18:00:00,3066.51,3097.67,3064.7,3079.72,7398.484675
2025-12-12 19:00:00,3079.72,3081.95,3063.11,3073.4,5131.130416
2025-12-12 20:00:00,3073.41,3086.14,3067.16,3081.6,5953.330389
2025-12-12 21:00:00,3081.61,3090.25,3076.02,3081.08,3879.068418
2025-12-12 22:00:00,3080.97,3094.0,3080.13,3093.1,2022.173171
2025-12-12 23:00:00,3093.09,3096.0,3082.71,3084.59,3166.13961
2025-12-13 00:00:00,3084.59,3095.0,3082.1,3086.3,2038.796718
2025-12-13 01:00:00,3086.3,3090.55,3078.19,3084.39,1648.500658
2025-12-13 02:00:00,3084.4,3089.34,3082.09,3084.95,2729.772252
2025-12-13 03:00:00,3084.96,3095.0,3084.01,3090.1,2323.145684
2025-12-13 04:00:00,3090.09,3092.51,3086.4,3089.93,1044.49908
2025-12-13 05:00:00,3089.92,3092.0,3084.51,3089.38,4107.990438
2025-12-13 06:00:00,3089.38,3095.82,3084.6,3093.95,3144.895063
2025-12-13 07:00:00,3093.96,3095.51,3090.0,3094.9,6873.417927
2025-12-13 08:00:00,3094.9,3132.77,3092.61,3116.27,6841.051163
2025-12-13 09:00:00,3116.27,3122.97,3112.51,3118.19,2768.335532
2025-12-13 10:00:00,3118.2,3135.36,3117.77,3127.59,2119.090936
2025-12-13 11:00:00,3127.59,3128.79,3115.02,3119.23,2730.062838
2025-12-13 12:00:00,3119.24,3127.47,3109.67,3114.76,2943.240392
2025-12-13 13:00:00,3114.86,3119.28,3095.0,3109.65,3089.397089
2025-12-13 14:00:00,3109.66,3116.01,3096.25,3110.55,4046.547715
2025-12-13 15:00:00,3110.56,3124.0,3104.72,3109.73,2650.446966
2025-12-13 16:00:00,3109.73,3116.64,3100.8,3105.49,2566.923951
2025-12-13 17:00:00,3105.49,3105.6,3096.1,3101.0,3192.334614
2025-12-13 18:00:00,3101.01,3110.7,3099.03,3101.73,3244.357354
2025-12-13 19:00:00,3101.73,3111.27,3100.51,3108.55,1239.778788
2025-12-13 20:00:00,3108.56,3109.9,3102.4,3104.17,613.711191
2025-12-13 21:00:00,3104.18,3114.69,3078.31,3111.61,3338.710974
2025-12-13 22:00:00,3111.62,3119.69,3102.23,3114.5,1567.153441
2025-12-13 23:00:00,3114.51,3117.99,3109.66,3114.27,1306.54285
2025-12-14 00:00:00,3114.27,3122.67,3103.65,3119.31,2373.39154
2025-12-14 01:00:00,3119.31,3129.51,3115.06,3119.95,1589.494312
2025-12-14 02:00:00,3119.96,3125.68,3116.06,3122.75,1141.314264
2025-12-14 03:00:00,3122.76,3125.99,3117.25,3118.77,893.475665
2025-12-14 04:00:00,3118.84,3122.38,3106.33,3111.25,1599.610299
2025-12-14 05:00:00,3111.26,3115.12,3104.22,3111.72,2323.063456
2025-12-14 06:00:00,3111.74,3115.27,3105.65,3110.82,545.067893
2025-12-14 07:00:00,3110.83,3117.8,3109.0,3115.36,1380.903899
2025-12-14 08:00:00,3115.36,3119.7,3109.23,3110.74,1258.230905
2025-12-14 09:00:00,3110.74,3113.6,3107.36,3109.2,1694.557965
2025-12-14 10:00:00,3109.21,3112.99,3093.35,3107.44,2962.317083
2025-12-14 11:00:00,3107.44,3109.79,3050.0,3084.85,10912.505028
2025-12-14 12:00:00,3084.85,3108.0,3070.47,3098.6,5195.124515
2025-12-14 13:00:00,3098.16,3102.96,3077.41,3101.33,5309.020199
2025-12-14 14:00:00,3101.34,3107.69,3074.0,3085.51,6673.225812
2025-12-14 15:00:00,3085.52,3087.8,3070.01,3084.56,3457.337075
2025-12-14 16:00:00,3084.59,3108.0,3078.0,3097.82,4390.314769
2025-12-14 17:00:00,3097.72,3103.68,3074.02,3084.84,3018.757263
2025-12-14 18:00:00,3084.75,3104.32,3080.61,3101.58,5350.11811
2025-12-14 19:00:00,3101.58,3101.6,3086.01,3093.18,3444.86506
2025-12-14 20:00:00,3093.17,3097.0,3064.0,3082.49,8495.673463
2025-12-14 21:00:00,3082.49,3091.28,3077.04,3081.75,1930.361475
2025-12-14 22:00:00,3081.75,3089.4,3054.26,3074.24,4384.045762
2025-12-14 23:00:00,3074.24,3090.95,3025.0,3063.26,13542.257696
2025-12-15 00:00:00,3063.25,3084.8,3056.78,3074.74,9087.246825
2025-12-15 01:00:00,3074.74,3121.0,3066.67,3108.42,11719.157035
2025-12-15 02:00:00,3108.48,3150.98,3107.07,3120.0,11204.296634
2025-12-15 03:00:00,3119.99,3125.99,3107.36,3108.48,4696.95305
2025-12-15 04:00:00,3108.56,3127.19,3104.38,3124.08,2842.071613
2025-12-15 05:00:00,3124.09,3125.0,3115.01,3120.49,3082.855705
2025-12-15 06:00:00,3120.49,3145.06,3115.46,3137.33,3569.638514
2025-12-15 07:00:00,3137.34,3142.12,3123.0,3128.72,3880.381892
2025-12-15 08:00:00,3128.71,3144.62,3125.05,3140.09,2450.27923
2025-12-15 09:00:00,3140.1,3161.0,3139.1,3153.5,4941.639822
2025-12-15 10:00:00,3153.5,3177.78,3151.01,3159.59,6267.979193
2025-12-15 11:00:00,3159.6,3162.74,3145.65,3157.0,2242.19931
2025-12-15 12:00:00,3156.99,3159.79,3148.11,3156.0,3101.66717
2025-12-15 13:00:00,3156.0,3156.76,3127.0,3132.23,5891.032967
2025-12-15 14:00:00,3132.24,3147.0,3032.75,3049.01,20770.930969
2025-12-15 15:00:00,3049.0,3061.55,2986.4,3011.11,37737.139493
2025-12-15 16:00:00,3011.36,3017.85,2966.56,2988.85,12329.912913
2025-12-15 17:00:00,2988.85,2993.67,2932.91,2937.56,14793.147957
2025-12-15 18:00:00,2937.19,2943.59,2895.0,2938.12,18797.31452
2025-12-15 19:00:00,2938.11,2964.8,2928.23,2940.71,8036.141305
2025-12-15 20:00:00,2940.71,2947.11,2917.17,2929.17,8185.021743
2025-12-15 21:00:00,2929.12,2949.47,2919.43,2946.7,5395.472224
2025-12-15 22:00:00,2946.6,2953.07,2936.21,2952.4,5534.57084
2025-12-15 23:00:00,2952.2,2970.0,2950.0,2965.15,8310.161105
2025-12-16 00:00:00,2965.14,2978.97,2940.53,2942.59,11139.974919
2025-12-16 01:00:00,2942.6,2962.29,2935.58,2947.3,9042.705991
2025-12-16 02:00:00,2947.35,2966.84,2939.3,2946.01,7104.222516
2025-12-16 03:00:00,2946.01,2951.1,2923.08,2937.35,9783.670554
2025-12-16 04:00:00,2937.35,2940.3,2878.18,2918.44,16773.768951
2025-12-16 05:00:00,2918.45,2928.67,2912.69,2923.23,8165.286987
2025-12-16 06:00:00,2923.24,2952.36,2922.9,2945.96,8427.43331
2025-12-16 07:00:00,2945.96,2949.34,2918.77,2924.4,12065.497157
2025-12-16 08:00:00,2924.4,2940.65,2920.55,2931.55,6894.213128
2025-12-16 09:00:00,2931.55,2936.58,2923.53,2927.21,5382.423473
2025-12-16 10:00:00,2927.21,2964.39,2921.51,2948.01,6803.731992
2025-12-16 11:00:00,2948.2,2962.93,2938.41,2957.89,4866.21601
2025-12-16 12:00:00,2957.93,2964.25,2947.47,2952.05,4076.029072
2025-12-16 13:00:00,2952.05,2983.11,2909.17,2909.76,19134.443293
2025-12-16 14:00:00,2910.62,2960.78,2886.52,2941.38,18774.690219
2025-12-16 15:00:00,2941.74,2975.73,2914.02,2963.24,14046.60326
2025-12-16 16:00:00,2963.33,2964.4,2924.86,2938.68,10158.77361
2025-12-16 17:00:00,2938.68,2954.9,2917.17,2919.81,6364.950026
2025-12-16 18:00:00,2919.47,2967.97,2912.21,2952.21,6641.512136
2025-12-16 19:00:00,2952.18,2958.08,2920.84,2945.6,5360.932335
2025-12-16 20:00:00,2945.6,2963.74,2943.17,2947.3,3469.040258
2025-12-16 21:00:00,2947.3,2958.0,2938.13,2950.9,1868.431533
2025-12-16 22:00:00,2950.91,2960.99,2944.31,2954.25,1372.964712
2025-12-16 23:00:00,2954.25,2966.14,2948.06,2962.5,2647.153277
2025-12-17 00:00:00,2962.5,2962.51,2944.39,2949.65,2660.299717
2025-12-17 01:00:00,2949.66,2974.21,2948.64,2953.96,3039.399758
2025-12-17 02:00:00,2953.96,2964.67,2938.46,2959.43,2082.084354
2025-12-17 03:00:00,2959.44,2962.0,2943.01,2947.69,1878.687173
2025-12-17 04:00:00,2947.7,2951.5,2927.07,2932.3,3285.209493
2025-12-17 05:00:00,2932.29,2937.89,2914.02,2930.64,8875.086822
2025-12-17 06:00:00,2930.63,2944.5,2930.34,2936.59,3405.029641
2025-12-17 07:00:00,2936.59,2954.44,2932.11,2947.9,5559.568389
2025-12-17 08:00:00,2947.91,2947.91,2922.89,2925.8,3595.080996
2025-12-17 09:00:00,2925.82,2933.43,2918.65,2923.51,3833.406882
2025-12-17 10:00:00,2923.41,2928.45,2908.4,2920.56,3917.417642
2025-12-17 11:00:00,2920.55,2934.51,2917.82,2928.99,2436.822368
2025-12-17 12:00:00,2929.0,2936.0,2919.92,2925.72,4354.461201
2025-12-17 13:00:00,2925.73,2954.54,2918.68,2944.83,6348.281092
2025-12-17 14:00:00,2944.83,2996.57,2886.67,2995.66,26020.363295
2025-12-17 15:00:00,2995.66,3031.03,2894.63,2904.87,44587.20008
2025-12-17 16:00:00,2904.53,2926.15,2831.99,2864.27,29629.97215
2025-12-17 17:00:00,2864.26,2878.59,2842.18,2848.02,10165.728921
2025-12-17 18:00:00,2848.05,2862.58,2806.33,2814.0,18330.997291
2025-12-17 19:00:00,2814.0,2821.75,2790.64,2820.73,20797.637543
2025-12-17 20:00:00,2820.73,2834.7,2806.0,2823.12,15925.058176
2025-12-17 21:00:00,2823.31,2831.54,2812.01,2820.28,7757.513383
2025-12-17 22:00:00,2820.29,2838.17,2814.0,2835.53,5046.196117
2025-12-17 23:00:00,2835.49,2836.63,2818.51,2834.19,4091.753889
2025-12-18 00:00:00,2834.19,2838.87,2826.53,2836.67,3298.930962
2025-12-18 01:00:00,2836.66,2836.89,2822.0,2828.0,3550.24096
2025-12-18 02:00:00,2828.01,2848.38,2822.63,2837.7,3922.168869
2025-12-18 03:00:00,2837.7,2838.67,2822.33,2832.41,3147.885175
2025-12-18 04:00:00,2832.41,2842.12,2832.15,2838.64,2527.172509
2025-12-18 05:00:00,2838.64,2838.65,2823.3,2825.99,7432.448014
2025-12-18 06:00:00,2826.0,2833.66,2824.01,2831.7,2642.214224
2025-12-18 07:00:00,2831.71,2839.92,2829.01,2836.6,3750.746116
2025-12-18 08:00:00,2836.8,2852.73,2832.05,2842.04,7066.86272
2025-12-18 09:00:00,2842.04,2857.91,2835.16,2853.11,5292.568913
2025-12-18 10:00:00,2853.1,2864.76,2850.11,2859.59,2392.228882
2025-12-18 11:00:00,2859.59,2859.85,2850.15,2858.76,2319.758842
2025-12-18 12:00:00,2858.9,2874.99,2854.45,2871.4,3490.04936
2025-12-18 13:00:00,2871.41,2979.74,2871.01,2964.04,34067.281469
2025-12-18 14:00:00,2964.05,2992.0,2923.62,2950.44,26536.607925
2025-12-18 15:00:00,2950.7,2997.65,2933.12,2965.37,16852.216267
2025-12-18 16:00:00,2965.36,2967.9,2929.21,2944.01,9874.719191
2025-12-18 17:00:00,2944.02,2944.9,2797.0,2845.87,42681.062205
2025-12-18 18:00:00,2845.86,2867.9,2818.91,2827.75,10963.790302
2025-12-18 19:00:00,2827.75,2833.42,2775.01,2782.2,15648.252673
2025-12-18 20:00:00,2782.15,2814.27,2780.02,2781.26,8937.3184
2025-12-18 21:00:00,2781.26,2831.9,2780.88,2829.94,10687.524454
2025-12-18 22:00:00,2830.0,2838.15,2816.37,2829.64,4812.45503
2025-12-18 23:00:00,2829.41,2834.13,2823.66,2828.45,3241.279783
2025-12-19 00:00:00,2828.46,2841.17,2814.6,2831.33,5730.830812
2025-12-19 01:00:00,2830.81,2833.6,2808.79,2821.1,4316.567578
2025-12-19 02:00:00,2821.05,2840.89,2812.53,2835.95,7435.491222
2025-12-19 03:00:00,2835.95,2936.42,2835.0,2908.82,31512.215275
2025-12-19 04:00:00,2909.0,2933.74,2907.01,2921.29,10357.274997
2025-12-19 05:00:00,2921.3,2928.97,2909.1,2922.93,6443.158013
2025-12-19 06:00:00,2922.58,2949.87,2915.74,2947.64,6015.601093
2025-12-19 07:00:00,2947.64,2984.6,2945.92,2951.69,22504.62921
2025-12-19 08:00:00,2951.69,2964.39,2938.01,2951.04,7076.191425
2025-12-19 09:00:00,2951.0,2960.44,2946.2,2954.93,3904.194725
2025-12-19 10:00:00,2954.93,2964.72,2948.76,2954.4,4119.813247
2025-12-19 11:00:00,2954.4,2971.0,2950.28,2965.01,4290.261332
2025-12-19 12:00:00,2965.04,2968.07,2946.22,2956.24,5619.105992
2025-12-19 13:00:00,2956.24,2967.99,2953.77,2961.47,3601.40146
2025-12-19 14:00:00,2961.49,2994.4,2942.86,2976.78,18619.585503
2025-12-19 15:00:00,2976.77,3018.79,2954.46,2964.55,24367.389712
2025-12-19 16:00:00,2964.72,3007.76,2960.28,2967.12,11547.136995
2025-12-19 17:00:00,2967.12,2993.6,2935.3,2939.83,13309.540144
2025-12-19 18:00:00,2939.82,2978.52,2937.6,2966.55,7826.811665
2025-12-19 19:00:00,2966.56,2996.93,2966.56,2985.43,5100.203834
2025-12-19 20:00:00,2985.29,3003.24,2976.91,2995.49,4486.926701
2025-12-19 21:00:00,2995.49,2995.7,2974.91,2977.95,1568.33721
2025-12-19 22:00:00,2977.86,2993.0,2977.43,2988.4,1540.604054
2025-12-19 23:00:00,2987.94,2988.75,2978.11,2979.85,1599.416398
2025-12-20 00:00:00,2979.85,2980.98,2971.01,2974.66,2519.534128
2025-12-20 01:00:00,2974.66,2983.09,2973.45,2976.89,1134.659946
2025-12-20 02:00:00,2976.9,2990.38,2974.45,2983.38,7265.003762
2025-12-20 03:00:00,2983.39,2994.4,2982.76,2989.75,1735.72178
2025-12-20 04:00:00,2989.75,2991.34,2976.0,2984.56,3709.006244
2025-12-20 05:00:00,2984.57,2990.0,2980.65,2981.17,1724.530906
2025-12-20 06:00:00,2981.17,2985.58,2980.01,2980.89,915.754892
2025-12-20 07:00:00,2980.9,2984.79,2975.2,2981.55,3395.704519
2025-12-20 08:00:00,2981.56,2990.0,2981.56,2983.16,1944.34887
2025-12-20 09:00:00,2983.15,2987.0,2982.35,2983.44,1167.353211
2025-12-20 10:00:00,2983.45,2983.46,2975.21,2979.3,1438.136794
2025-12-20 11:00:00,2979.31,2990.16,2976.51,2987.42,2467.48142
2025-12-20 12:00:00,2987.42,2993.74,2986.53,2989.24,1514.991568
2025-12-20 13:00:00,2989.25,2991.98,2967.2,2980.19,6932.218396
2025-12-20 14:00:00,2980.2,2981.0,2969.5,2980.14,1443.615184
2025-12-20 15:00:00,2980.15,2980.35,2968.34,2977.22,1852.967815
2025-12-20 16:00:00,2977.23,2979.9,2973.21,2978.86,896.646156
2025-12-20 17:00:00,2978.86,2981.49,2974.49,2978.04,762.687036
2025-12-20 18:00:00,2978.05,2980.73,2974.8,2978.25,853.7885
2025-12-20 19:00:00,2978.25,2981.26,2974.76,2978.25,488.385386
2025-12-20 20:00:00,2978.26,2985.84,2977.6,2984.67,961.285618
2025-12-20 21:00:00,2984.67,2986.12,2979.0,2979.1,721.360167
2025-12-20 22:00:00,2979.09,2980.8,2974.71,2977.6,1117.5814
2025-12-20 23:00:00,2977.6,2979.47,2973.01,2978.1,2780.721489
2025-12-21 00:00:00,2978.15,2983.29,2976.31,2980.26,2053.041836
2025-12-21 01:00:00,2980.22,2980.22,2962.65,2968.09,2855.776887
2025-12-21 02:00:00,2968.1,2975.49,2961.69,2966.14,3110.396903
2025-12-21 03:00:00,2966.15,2976.32,2965.47,2973.1,2596.983818
2025-12-21 04:00:00,2973.09,2978.94,2972.05,2975.32,741.362024
2025-12-21 05:00:00,2975.32,2978.96,2973.31,2973.71,665.98745
2025-12-21 06:00:00,2973.72,2978.19,2973.2,2976.39,459.765801
2025-12-21 07:00:00,2976.4,2982.75,2975.65,2981.49,804.388093
2025-12-21 08:00:00,2981.49,2999.62,2977.7,2992.32,3189.33688
2025-12-21 09:00:00,2992.13,3013.7,2984.96,3003.54,5925.804956
2025-12-21 10:00:00,3003.54,3008.65,2992.77,2996.79,3668.228287
2025-12-21 11:00:00,2996.8,3001.39,2993.06,2996.7,1628.073342
2025-12-21 12:00:00,2996.69,3005.72,2982.77,2990.4,2499.451009
2025-12-21 13:00:00,2990.4,2992.4,2944.03,2950.41,14298.250717
2025-12-21 14:00:00,2950.36,2977.6,2947.0,2971.04,7326.230204
2025-12-21 15:00:00,2971.05,2980.23,2962.5,2974.66,3880.00112
2025-12-21 16:00:00,2974.67,2987.69,2969.15,2986.13,4814.462204
2025-12-21 17:00:00,2986.13,2988.67,2977.2,2983.9,2400.579746
2025-12-21 18:00:00,2983.9,2988.54,2967.59,2988.54,2317.494609
2025-12-21 19:00:00,2988.56,2997.98,2978.66,2991.39,3482.323353
2025-12-21 20:00:00,2991.39,2994.39,2985.33,2987.11,1417.582121
2025-12-21 21:00:00,2987.11,2991.0,2971.04,2973.9,1011.011287
2025-12-21 22:00:00,2973.91,2996.59,2971.75,2996.59,1751.073071
2025-12-21 23:00:00,2996.59,3012.5,2992.41,3002.07,4965.820818
2025-12-22 00:00:00,3002.07,3061.21,3002.07,3022.69,15952.279136
2025-12-22 01:00:00,3022.65,3047.84,3018.2,3018.7,5582.171826
2025-12-22 02:00:00,3018.9,3019.95,2973.06,3010.2,9949.21315
2025-12-22 03:00:00,3010.2,3032.82,3002.03,3021.69,3386.281349
2025-12-22 04:00:00,3021.82,3042.76,3020.0,3040.36,4094.102571
2025-12-22 05:00:00,3040.3,3041.6,3025.16,3028.4,3629.914502
2025-12-22 06:00:00,3028.29,3033.83,3022.71,3024.73,2159.862142
2025-12-22 07:00:00,3024.64,3035.9,3023.5,3030.2,2557.504982
2025-12-22 08:00:00,3030.2,3056.0,3025.38,3027.9,7402.725573
2025-12-22 09:00:00,3027.9,3042.79,3026.01,3041.54,2991.98571
2025-12-22 10:00:00,3041.55,3045.45,3032.3,3040.82,2635.075171
2025-12-22 11:00:00,3040.82,3058.92,3036.9,3049.15,5254.063923
2025-12-22 12:00:00,3049.15,3077.98,3043.93,3058.67,5580.165265
2025-12-22 13:00:00,3058.67,3064.99,3048.04,3056.75,4697.340411
2025-12-22 14:00:00,3056.95,3074.62,3030.0,3061.75,10223.928597
2025-12-22 15:00:00,3062.04,3072.9,3021.73,3052.49,10111.841068
2025-12-22 16:00:00,3052.81,3059.58,3038.59,3043.4,3354.173323
2025-12-22 17:00:00,3043.35,3044.6,3023.66,3032.89,3171.716308
2025-12-22 18:00:00,3032.88,3040.99,3008.22,3016.0,4763.687122
2025-12-22 19:00:00,3016.0,3016.0,2974.62,2981.01,8007.5379
2025-12-22 20:00:00,2981.01,2986.98,2963.2,2976.31,7535.141073
2025-12-22 21:00:00,2976.42,2998.6,2976.31,2988.83,5376.545436
2025-12-22 22:00:00,2988.83,3015.99,2982.48,3012.59,6637.581925
2025-12-22 23:00:00,3012.39,3013.33,3001.94,3009.98,4567.698947
2025-12-23 00:00:00,3009.97,3036.1,3005.75,3028.39,6115.956771
2025-12-23 01:00:00,3028.4,3033.24,3017.01,3018.76,4496.157315
2025-12-23 02:00:00,3018.71,3025.55,2988.05,2991.1,8302.759767
2025-12-23 03:00:00,2991.25,2998.99,2972.34,2992.05,7084.167125
2025-12-23 04:00:00,2992.01,3000.39,2984.0,2984.38,4461.933293
2025-12-23 05:00:00,2984.39,2986.4,2966.43,2975.75,8743.019025
2025-12-23 06:00:00,2975.75,2978.94,2946.85,2960.41,13906.519539
2025-12-23 07:00:00,2960.41,2970.0,2956.21,2965.26,8185.555692
2025-12-23 08:00:00,2965.25,2973.62,2960.14,2962.35,2925.024613
2025-12-23 09:00:00,2962.35,2966.99,2952.9,2964.11,3413.426094
2025-12-23 10:00:00,2964.11,2972.0,2962.7,2967.35,1811.298452
2025-12-23 11:00:00,2967.35,2975.62,2963.54,2973.61,2407.886609
2025-12-23 12:00:00,2973.65,2974.79,2955.0,2955.51,3222.042491
2025-12-23 13:00:00,2955.51,2960.59,2953.35,2960.1,605.094972
